month,smb,hml,umd,rf,rm,rmrf,SL,S2,S3,S4,SH,S2L,S22,S23,S24,S2H,M3L,M32,M33,M34,M3H,B4L,B42,B43,B44,B4H,BL,B2,B3,B4,BH
1987m6,0.06726263,0.04726884,0.0601596,0.0070245572,0.0535864395,0.04656188,0.10658447,0.12141453,0.1600755,0.16417643,0.11679174,0.10487127,0.03973766,0.08526571,0.14184925,0.08232919,0.07810579,0.06459617,0.08160673,0.07826581,0.16172759,0.05000104,0.08947613,0.05261843,0.07688283,0.14609965,0.0051599,0.01516337,0.0556324,0.00598997,0.0738125
1987m7,0.05192036,0.01943515,0.01512068,0.0071588365,0.0450868599,0.03792802,0.08926182,0.12636459,0.15220698,0.10882725,0.14869269,0.01224074,0.06763874,0.12450784,0.09019298,0.07454625,0.0797625,0.06076658,0.09119066,0.08264441,0.0534047,0.06871864,0.02898726,0.05842768,0.06781852,0.07579098,0.03892041,0.05341766,0.02803041,0.02957142,0.0472895
1987m8,-0.00475548,-0.0001004,-0.01235315,0.0078724929,-0.0437156763,-0.05158817,-0.04897116,-0.04785088,-0.05211259,-0.03936488,-0.03412777,-0.01982228,-0.03691627,-0.0472058,-0.04881427,-0.06885822,-0.0776361,-0.05821505,-0.019561,-0.03314299,-0.05139873,-0.07061814,-0.02757687,-0.08438772,-0.0601022,-0.06731529,-0.01079104,-0.06228801,-0.00559531,-0.0399986,-0.04901299
1987m9,-0.00095386,0.00527216,0.02582203,0.0077969053,0.0568576255,0.04906072,0.04292428,0.0545168,0.04249778,0.03877225,0.0481096,0.03790579,0.06661256,0.06972425,0.08839584,0.04443311,0.05150162,0.04677952,0.06213388,0.05638809,0.05927028,0.0533958,0.0503296,0.04000779,0.07353053,0.09118919,0.04035089,0.08231239,0.04252473,0.03426318,0.05204296
1987m10,0.02707259,0.06790376,-0.05910828,0.0071084796,-0.2634660818,-0.27057456,-0.27197614,-0.2446104,-0.21023401,-0.22638284,-0.19603172,-0.27797199,-0.27362195,-0.22974618,-0.24947281,-0.21514844,-0.31904851,-0.2915074,-0.33171361,-0.26305637,-0.26679563,-0.33086641,-0.31843428,-0.27712369,-0.27379675,-0.26620337,-0.34504412,-0.28911757,-0.24394108,-0.3092679,-0.20482427
1987m11,-0.04728793,0.02865203,-0.01420271,0.0068063922,-0.0990450294,-0.10585142,-0.19866802,-0.17670658,-0.16673031,-0.15000292,-0.12203112,-0.17497849,-0.07709699,-0.10780931,-0.14369954,-0.10063754,-0.18831178,-0.10743751,-0.15862812,-0.09183527,-0.09234815,-0.12020061,-0.08412665,-0.07183356,-0.11140717,-0.11410311,-0.10754022,-0.06838661,-0.12396552,-0.07771023,-0.10713913
1987m12,-0.00408953,0.01311931,-0.01963009,0.0065966629,0.0968034552,0.09020679,0.0631316,0.04109996,0.06267447,0.06202952,0.05762428,0.14026244,0.06197341,0.10769512,0.15337589,0.10595242,0.09299773,0.13581021,0.13593824,0.17022706,0.1343572,0.1244754,0.12214035,0.12552953,0.16321281,0.17400146,0.04701364,0.1144215,0.09049786,0.1095136,0.08173633
1988m1,0.01758005,-0.00255016,-0.00945506,0.0065966629,0.056012475,0.04941581,0.07627494,0.07443084,0.05851761,0.05937957,0.08376519,0.09309124,0.05501573,0.06210848,0.04111456,0.08122923,0.07858959,0.05348846,0.08851425,0.0732328,0.07341141,0.08582318,0.06087959,0.05368535,0.04051477,0.06752058,0.0853722,0.03495075,0.03944649,0.03219912,0.0709512
1988m2,0.00915923,0.00477598,0.00943325,0.0070581252,-0.0049875207,-0.01204565,0.00173972,-0.00896653,0.01182294,0.00215254,0.0151085,-0.00846712,0.01711216,0.00895488,0.00434331,-0.00464862,0.02351772,-0.01023454,-0.02150786,-0.01395411,0.00990468,0.01154017,0.0102773,-0.01298487,-0.01298558,0.01208185,-0.00261709,-0.01567706,-0.03130951,0.00170539,-0.00299351
1988m3,0.01975217,0.0221653,0.02825535,0.0065043955,-0.008860512,-0.01536491,0.00047512,0.02650692,0.01159774,0.00294935,0.01770051,-0.00095931,-0.00216132,-0.00762853,-0.00652714,0.02819942,-0.01935956,-0.02829131,0.03616984,-0.01311546,0.03793538,-0.01230828,-0.00320188,-0.01572569,-0.01815657,0.03153284,-0.03440488,-0.03209341,-0.02278412,-0.01050132,0.00900504
1988m4,-0.0035372,0.00846153,0.00602774,0.0063031151,0.0386273658,0.03232425,0.04005655,0.03797126,0.03136773,0.02282272,0.03521286,0.05790614,0.04322109,0.03845974,0.03718816,0.06793279,0.01761952,0.01315633,0.06736324,0.05756964,0.03467626,0.03636296,0.03651359,0.0329358,0.06831261,0.0741341,-0.00563258,0.05925237,0.11112653,0.03264695,0.02742263
1988m5,0.02318202,0.00113282,0.02891815,0.0057749444,-0.0014988756,-0.00727382,0.02356272,0.02742866,0.02790748,0.04373925,0.03572234,0.02333254,0.01279062,0.02924506,-0.00933647,0.05775036,0.01489708,-0.00993317,-0.00448386,0.00394126,0.01484549,0.02241846,-0.02349079,0.00572713,0.01369136,0.01634278,0.02087556,0.00303246,-0.00239843,-0.0078345,-0.02013565
1988m6,0.0005721,-0.00027757,-0.02787061,0.0072343756,0.0463417147,0.03910734,0.0262284,0.04330045,0.04234653,0.04622818,0.05474055,0.02932888,0.00792107,0.00652957,0.07457165,0.02825465,0.10624657,0.06149367,0.0258194,0.0322841,0.04338624,0.04274597,0.04713555,0.05751549,0.05261089,0.0382916,0.03709216,0.05004751,0.03201267,0.0469745,0.03729803
1988m7,0.01696421,0.01662885,0.01869451,0.0081749001,0.0058168525,-0.00235805,0.01534807,0.01977226,0.01803654,0.01996578,0.03316938,0.0074577,-0.0120478,0.03024208,0.03593438,0.02024402,0.02217008,0.02063714,0.01482057,0.000918,-0.00094226,0.03118724,0.00292141,0.01953155,0.02899761,0.02488149,-0.02669389,0.01636164,-0.02281707,0.00400442,0.00710643
1988m8,-0.00149763,0.01505751,0.01640154,0.0090994842,-0.0523783898,-0.06147787,-0.04561077,-0.04802135,-0.03403611,-0.04562253,-0.03346281,-0.08424379,-0.04468831,-0.05081499,-0.07268646,-0.04935143,-0.05833323,-0.06200894,-0.16304828,-0.04546778,-0.03245348,-0.07230572,-0.06597806,-0.05464448,-0.07681159,-0.03749271,-0.0498294,-0.06064596,-0.06682254,-0.01970639,-0.0495636
1988m9,-0.0295048,0.01266142,0.0183409,0.0090322132,0.0423731602,0.03334095,-0.00948605,0.02475495,0.01405331,0.03503218,0.01789025,0.01050137,0.04140139,0.01340026,0.0119984,0.03790425,0.0029564,0.01303129,0.07652432,0.07404004,0.02231952,0.01756206,0.04432949,0.04411745,0.07011414,0.07334491,0.05713594,0.07896031,-0.00216656,0.04346241,0.04910059
1988m10,0.01622902,0.02585981,-0.00932939,0.0091163029,0.0240854809,0.01496918,0.02058384,0.03619011,0.02287959,0.04663846,0.04752965,0.01791198,0.02475775,0.04310623,0.04422154,0.06661066,0.06121844,0.03924599,0.01400559,0.03259972,0.0419073,0.02613322,0.03622774,0.03709626,0.07168797,0.05991891,-0.0130999,0.01920283,0.00952969,0.03881814,0.01638141
1988m11,0.01058819,0.03189718,0.01536595,0.0099239188,-0.0295544658,-0.03947838,-0.02970077,-0.03545612,-0.01880469,-0.0278254,-0.00227803,-0.07346361,-0.03456966,-0.03663267,-0.03454633,0.01873798,-0.04085842,-0.03778483,-0.03588421,-0.0235212,0.02235593,-0.04613676,-0.06355637,-0.02747319,-0.03543951,-0.02426793,-0.06800772,-0.02509197,-0.03763857,-0.02560498,-0.01638866
1988m12,-0.03919985,0.00530531,-0.00903727,0.0098734237,-0.0034938822,-0.01336731,-0.05593723,-0.04534913,-0.03358279,-0.03782852,-0.01864831,-0.01072001,-0.05315007,-0.05163357,-0.0263897,-0.00853516,-0.06428293,-0.02198864,-0.01628527,-0.04415998,-0.03104393,-0.02773269,-0.03620626,-0.03110238,0.00254175,-0.0489195,0.01364155,0.00857753,-0.0185196,0.02271621,0.00571304
1989m1,-0.03586315,-0.00038012,-0.03634154,0.009721954,0.1424784765,0.13275652,0.10357534,0.10030854,0.09902484,0.09860494,0.08252914,0.10402193,0.12508622,0.11117008,0.13370071,0.10005199,0.0890807,0.12938518,0.17065444,0.14071867,0.09538092,0.14250673,0.12908406,0.13279312,0.12531806,0.13535033,0.13433936,0.15009954,0.16144054,0.14881209,0.14474415
1989m2,0.03812945,-0.01016452,0.03686631,0.0098734237,-0.0081664717,-0.0180399,0.05272479,0.03736091,0.03981297,0.02848766,0.03456783,0.00400986,0.03093757,0.06198507,0.04903581,0.00706579,0.01310562,0.02102187,-0.00658202,-0.01084366,0.02424102,0.02602997,-0.0491829,0.01520657,-0.0037776,-0.00048944,0.00769019,-0.0250694,0.00428875,-0.02569297,-0.01692629
1989m3,-0.0172534,-0.00811563,0.01548823,0.0097808565,0.0358268533,0.026046,0.03220609,0.02331969,0.04026541,0.02789661,0.01783617,0.02726874,0.02635641,0.01166062,0.01175028,0.02891056,0.02134584,0.00237626,0.0495763,0.02073751,-0.01234507,0.01606339,0.00354677,0.03515375,0.02901533,0.02157662,0.04594953,0.06231229,0.01073301,0.02987467,0.05614424
1989m4,-0.01955155,-0.00522298,0.01364342,0.0096630555,0.01643357,0.00677051,0.00663629,0.00646851,0.00999852,0.01097311,0.01210373,0.01278597,-0.00280979,0.05307677,-0.00180447,0.00874946,0.00731657,-0.02923807,-0.00415026,0.02634569,0.01235037,0.03634311,-0.00413014,0.00213809,0.00146363,0.00961461,0.03946367,0.03850225,0.04898998,0.01072309,0.02554981
1989m5,-0.00681317,-0.00617179,0.02904731,0.0104374273,0.00451014,-0.00592729,0.01169645,-0.0112735,-0.0010492,-0.00315385,0.00558179,0.00140227,0.02220499,-0.01810329,-0.00815695,-0.00579107,0.04051712,0.02118262,-0.01137566,0.01939193,-0.00719982,-0.00119481,0.01106363,0.01089306,0.02363418,-0.00459154,0.00815739,0.01678285,0.00071768,0.00235225,0.02291162
1989m6,-0.02018927,0.01268196,0.00653507,0.0106984907,0.0133888382,0.00269035,-0.0137998,-0.0141847,-0.00229864,-0.00458076,0.00393927,0.00632888,-0.02631585,0.03298781,0.00840669,-0.00791425,0.01042831,-0.00389196,-0.00041665,0.01790114,0.0187168,-0.00436668,0.00681304,-0.00472846,-0.02106803,-0.01618915,0.0053743,0.03721039,0.02296266,0.03258826,0.02346217
1989m7,-0.02521153,0.01690614,-0.00161029,0.0104121668,0.0685472303,0.05813506,0.01503773,0.02538357,0.04071283,0.04491608,0.03461939,0.04272567,0.05887473,0.0643153,0.0450711,0.0758974,0.02480511,0.07241374,0.06716433,0.06501426,0.05739127,0.10535234,0.07622021,0.09784136,0.06505012,0.08527425,0.07158925,0.0659018,0.05100544,0.09627347,0.03660517
1989m8,-0.03200743,-0.04804186,0.00836855,0.0104963715,0.0325175069,0.02202114,0.00347748,-0.01193103,-0.00792069,-0.00740296,-0.00470698,0.04012284,0.02081934,0.0210867,-0.00829366,0.00305388,0.02783816,0.03180587,-0.00223676,-0.00697247,0.03693699,0.01650559,0.00189959,0.00842349,-0.00811934,0.01270504,0.09893303,0.07229798,0.01774695,0.01949709,0.00996891
1989m9,0.0202215,0.01222037,-0.00926832,0.0105637401,-0.0280005109,-0.03856425,-0.01884525,-0.02557508,-0.01953044,-0.00953194,-0.00755533,-0.02378004,0.00720009,-0.01275045,-0.03086021,-0.00698644,0.0376808,-0.03784888,-0.01079236,-0.02605737,-0.0225599,0.00092406,-0.02108233,-0.04486495,-0.01473024,-0.03023506,-0.04410205,-0.06042307,-0.03301902,-0.03116078,-0.02225132
1989m10,-0.03641578,-0.01118978,0.02057941,0.0105637401,-0.0723492808,-0.08291302,-0.12307012,-0.12122837,-0.13453554,-0.1276758,-0.11331103,-0.09588142,-0.11018291,-0.14201272,-0.11951309,-0.08659433,-0.06415116,-0.09784129,-0.10167502,-0.11953619,-0.13183443,-0.07165105,-0.11315045,-0.11102173,-0.1161923,-0.13339805,-0.06592432,-0.06126721,-0.0883528,-0.05647806,-0.09549459
1989m11,-0.04955011,-0.00866209,0.03270241,0.0105721616,0.0573861836,0.04681402,-0.00629519,-0.00867859,-0.00977854,-0.00442505,-0.00575423,0.00165797,0.04609968,0.04204808,0.01682189,0.01010005,0.02040814,0.00567419,0.02643364,0.04587672,0.03565003,0.0431369,0.04629556,0.00053615,0.02646857,0.03499752,0.08586789,0.07493485,0.02369463,0.05596039,0.07454879
1989m12,-0.02870649,0.01990488,-0.00864027,0.0113303741,0.0617303689,0.05039999,0.03347094,0.01483432,0.02964961,0.02990224,0.02516451,0.02905217,0.04686933,0.03364796,0.05005294,0.01887093,0.04019679,0.05790737,0.01646199,0.0725752,0.04162099,0.0384766,0.0470202,0.08099974,0.0804921,0.0771305,0.04697474,0.0299344,0.03194544,0.10367629,0.07442412
1990m1,0.0336541,0.00179506,0.00914165,0.0113135197,-0.027611634,-0.03892515,0.0162638,0.00776936,-0.0023026,-0.00466278,1.379e-06,-0.00830909,0.01531538,-0.00817554,-0.01145583,0.01218748,0.01298913,-0.03684702,-0.01567237,-0.01108117,-0.00773956,0.00254287,-0.04985669,-0.03156726,-0.021054,-0.04203065,-0.05414802,-0.03014056,-0.03734409,-0.0266659,-0.03525189
1990m2,-0.00711779,-0.01423928,0.02273678,0.0112292469,-0.0346842234,-0.04591347,-0.02014773,-0.0393172,-0.02541198,-0.04252172,-0.04858151,-0.04227996,-0.0135553,-0.04902626,-0.06601703,-0.05174752,-0.0285712,-0.05548316,-0.05720152,-0.0257283,-0.04256151,-0.04374491,-0.05974111,-0.04141702,-0.06229949,-0.07023337,-0.03135956,-0.02137322,-0.03298466,-0.02291701,-0.03648612
1990m3,-0.02372201,-0.01242726,0.01796558,0.0114146553,-0.0024968775,-0.01391153,-0.02220309,-0.01663654,-0.02889979,-0.03888322,-0.03861315,-0.07981342,-0.0380825,0.01419184,-0.01525963,-0.02374541,-0.00879892,-0.00197156,0.00224014,-0.01351226,0.0087357,0.0176206,-0.01468222,-0.00560071,0.04672656,-0.01898372,0.03610905,-0.00725215,-0.0040014,-0.00943911,-0.00093141
1990m4,0.0050701,0.00562575,-0.00496235,0.0114399414,-0.0603050697,-0.07174501,-0.06814915,-0.0652749,-0.04293152,-0.05936293,-0.04943567,-0.0850306,-0.08273799,-0.01440885,-0.05800132,-0.07575502,-0.03605317,-0.05148086,-0.05981324,-0.04596073,-0.00659138,-0.08402387,-0.03514073,-0.05488981,-0.05979674,-0.06408542,-0.06213112,-0.04414664,-0.03271193,-0.06650626,-0.07238411
1990m5,-0.05498756,0.00604843,-0.0092795,0.0113219475,0.1108216852,0.09949974,0.03339911,0.0571248,0.03913729,0.05397533,0.04408351,0.10907039,0.09271959,0.10810358,0.09322376,0.0552522,0.06060053,0.0983973,0.09131887,0.07937997,0.05912499,0.10529528,0.12492517,0.09055715,0.09081598,0.08318128,0.10044907,0.1207599,0.132724,0.1335608,0.1184418
1990m6,0.00832793,0.00330608,0.00998543,0.0112123929,0.0187740576,0.00756166,0.0308055,0.04289524,0.03069744,0.02064262,0.03073436,0.0263868,0.03246279,-0.01231185,0.02176734,0.03183063,0.04307125,-0.01314769,0.06146201,0.07350463,-0.00231572,0.04655585,-0.00083215,0.05766173,0.03345061,0.02037053,0.00404569,0.02252954,0.00357773,0.02829271,0.0378295
1990m7,0.00797521,0.01865915,0.0157256,0.0112208199,-0.0167579953,-0.02797882,-0.01201681,-0.01861983,-0.00915069,-0.00825847,-0.00716285,-0.00108688,-0.00747513,0.00410247,-0.04226033,-0.0097839,0.00620223,0.00036718,-0.0140836,-0.03901188,-0.01786592,-0.04388124,-0.00820265,-0.03021617,-0.04030534,-0.01808639,-0.04012449,-0.03835615,-0.02178412,-0.00451562,0.01473942
1990m8,-0.04104752,0.01940555,0.01677939,0.0111871125,-0.0796488499,-0.09083596,-0.11038938,-0.11727989,-0.10849519,-0.10693575,-0.11020174,-0.1680009,-0.13367817,-0.11892693,-0.1218492,-0.13196628,-0.11434565,-0.11514425,-0.09600465,-0.12306147,-0.17910011,-0.11879398,-0.13621191,-0.10950279,-0.11987669,-0.12573235,-0.10741405,-0.08422979,-0.09578637,-0.03931438,-0.06063627
1990m9,-0.01706117,-0.00867449,0.04667722,0.0111534075,-0.0801089114,-0.09126232,-0.09603383,-0.08331161,-0.07473926,-0.08771713,-0.0761072,-0.11164003,-0.11127859,-0.07999669,-0.06687463,-0.0766978,-0.07642783,-0.08497493,-0.07785084,-0.138943,-0.10443223,-0.06916464,-0.10421478,-0.0836838,-0.11536668,-0.11315304,-0.06143515,-0.0532522,-0.0816449,-0.0694547,-0.07511901
1990m10,-0.02296355,0.02223839,0.00818716,0.0103279692,0.0365521866,0.02622422,-0.00393606,-0.04085394,0.00703513,0.00549455,0.01690352,-0.01019909,-0.03421262,0.06757074,-0.00145336,0.04575881,0.00621768,0.05592144,0.03860252,0.05777664,-0.00743758,0.03449702,0.01229957,0.07467613,0.04600137,0.05521236,0.00713046,0.06038106,0.01990184,0.04022693,0.05503757
1990m11,-0.04090018,0.02849347,0.01671661,0.0100080822,0.044459993,0.03445191,-0.04349376,-0.02315318,-0.02026968,-0.01259903,0.00095285,-0.01161226,0.00577583,0.01008758,-0.01288344,0.04254222,-0.01819003,0.00943517,0.04315891,0.02415802,0.04241148,0.01021665,0.02169927,0.04265318,0.03903144,0.04083309,0.02706445,0.02823648,0.06125954,0.04451217,0.05684449
1990m12,-0.00099751,-0.01137735,0.00054251,0.0102774538,0.0047110623,-0.00556639,-0.02177199,-0.00598509,-0.0053373,0.00488836,-0.0095351,0.01230271,0.02014881,0.03572595,0.01620139,-0.02643037,0.05165744,0.01346501,0.01944801,0.00295206,0.01177783,0.02730619,0.02231862,-0.03022621,0.04355489,-0.00922236,0.02015603,-0.01238686,0.00366033,0.02328687,-0.01166418
1991m1,-0.05565114,-0.0213856,0.00255083,0.0100922532,0.0084353787,-0.00165687,-0.0279889,-0.04711,-0.04720563,-0.03881897,-0.06622494,-0.04338972,-0.03831873,-0.02750689,-0.03632076,-0.07407345,-0.04521081,0.02588909,-0.02518982,-0.04311512,-0.08556962,-0.0363651,-0.01121907,-0.01440209,-0.01837814,0.02582111,0.04437901,0.00327881,0.00134826,-0.01073419,0.04880631
1991m2,0.06102919,0.01116258,-0.05705906,0.009536855300000001,0.1143820103,0.10484516,0.12849446,0.14844281,0.13815323,0.16597223,0.16161612,0.17263089,0.15425524,0.17408678,0.19755391,0.17068452,0.11448433,0.17908734,0.1382465,0.22868809,0.21711413,0.11951203,0.16220891,0.18562477,0.15530742,0.12301894,0.10722497,0.10133065,0.10236433,0.12126714,0.05149519
1991m3,0.05411022,-0.02524772,-0.02137707,0.0091583498,0.0418521067,0.03269376,0.12236505,0.09410019,0.11352761,0.0889331,0.09638841,0.09243662,0.08889681,0.08800333,0.11245781,0.04536753,0.07550427,0.08141761,0.0595512,0.08929902,0.05195628,0.05229613,0.04788254,0.02874892,0.06844227,0.01192899,0.06897129,0.0322472,0.03830089,0.00845235,-0.0075407
1991m4,-0.00366284,-0.00974852,0.02202922,0.0088640549,0.0118698951,0.00300584,0.01694885,0.03524142,0.02207725,0.01830378,-0.00261739,0.03836059,0.00993018,0.00529373,-0.02850388,-0.03100214,-0.00427267,0.00695154,0.00105226,-0.0209968,0.01580366,0.00695558,-0.00091224,0.0090465,-0.00701628,-0.01079478,-0.0023703,0.02560431,0.02182774,0.03053642,-0.0074437
1991m5,-0.0224678,-0.02727421,0.02877308,0.0085446321,0.003305451,-0.00523918,0.01723686,-0.0075189,0.00156486,-0.00509841,-0.04368259,-0.025176,-0.02988315,-0.01324612,-0.03481775,-0.02626962,0.00453882,-0.00172522,-0.04107675,-0.03641687,-0.04291513,0.01106849,-0.02046216,-0.0118237,-0.0334688,-0.03333216,0.01727766,0.01398103,0.00116038,0.01393167,0.02383802
1991m6,-0.00893065,-0.02894964,0.01730068,0.0084942059,-0.029748537,-0.03824274,-0.03121864,-0.0081094,-0.02818962,-0.03618596,-0.05757941,-0.03190938,-0.02651174,-0.03528247,-0.02294061,-0.0383328,-0.05959338,-0.01296719,-0.03643133,-0.02348854,-0.09970927,0.01462947,0.00316727,-0.00530516,-0.00175545,-0.07547568,-0.01291145,-0.01829741,-0.02827797,-0.03874505,-0.05439296
1991m7,-0.05790897,-0.00501762,0.03824371,0.008317735,0.0685472303,0.0602295,0.00276147,-0.00280784,0.01793221,0.01912495,0.00471657,0.01923083,0.04406052,0.04320629,0.01698871,0.01460057,0.02942068,0.04614747,0.03509477,0.02582848,-0.00701204,0.06181168,0.08331242,0.07411626,0.08733052,0.04614216,0.0640333,0.07846441,0.07842038,0.07283896,0.10802427
1991m8,0.02215365,-0.01118182,-0.00863796,0.0080236852,0.0304545333,0.02243085,0.0376807,0.0328438,0.03680363,0.04513984,0.01825502,0.05613854,0.03803676,0.04368899,0.10069563,0.03436808,0.03499298,0.08062421,0.0533881,0.08209915,0.03068157,0.01726314,0.06010044,0.06948511,0.02291974,0.03889411,0.03446203,0.02310807,0.01684941,0.03132109,0.00944616
1991m9,0.04753415,0.00807135,0.02594946,0.0077465171,0.0018016209,-0.0059449,0.07549052,0.07976818,0.06597594,0.07301845,0.06104553,0.04455626,0.07375891,0.07084013,0.03673848,0.06485096,0.00801507,0.03200272,0.0107525,0.00358091,0.07243722,0.00161388,0.00837708,-0.0236526,0.03664228,0.03574272,0.01842011,0.0141184,-0.01507028,-0.01284531,0.01429647
1991m10,0.00656917,-0.04396871,0.0542651,0.0079648858,-0.0176425154,-0.0256074,0.00922976,-0.00077449,-0.01479416,-0.01621001,-0.03857643,0.05182714,-0.03276168,-0.01191414,-0.0219995,-0.02390063,0.00324237,-0.03086857,-0.0162324,-0.01168903,-0.03496692,0.00094244,-0.02735411,-0.03974498,-0.03501546,0.00038218,0.03635266,-0.01773888,-0.03571651,-0.02884203,-0.05348115
1991m11,0.02316778,-0.04739225,0.02798034,0.0080320856,-0.0522836213,-0.06031571,0.00928693,-0.01274043,-0.02424113,-0.02352372,-0.02867723,-0.00442251,-0.0340984,-0.03463688,-0.06230806,-0.0321065,-0.03417159,-0.03672894,-0.07275805,-0.06887322,-0.03172344,-0.03698845,-0.05247527,-0.07011888,-0.0891047,-0.07929058,-0.02141502,-0.0252045,-0.04598449,-0.07162287,-0.09417297
1991m12,-0.06471811,-0.04190544,0.05543213,0.0081160919,0.0203033646,0.01218727,-0.0153175,-0.06222135,-0.03213135,-0.03473292,-0.04974384,-0.02472003,-0.04105887,-0.08194559,-0.02399721,-0.05846576,-0.02989228,-0.02602204,-0.02674083,-0.05186148,-0.03376759,-0.00664751,0.00631448,-0.01622103,0.03214526,-0.03248114,0.09931599,0.03370633,0.00529353,-0.01315262,0.01919224
1992m1,0.00661615,-0.01831463,0.00795457,0.007880892,0.0380043773,0.03012349,0.024136,0.03009038,0.01905167,0.0198051,-0.00361579,0.04453991,0.03325651,0.09729966,0.05240749,0.03491553,0.09180857,0.07996216,0.05361967,0.03875922,0.0717998,0.06617237,0.07466401,0.03330214,0.04036564,0.00692983,0.03007008,0.0518553,0.05356172,0.03003491,0.01293153
1992m2,0.0083622,-0.00397539,0.02795829,0.0077717109,0.0056157091,-0.002156,0.01141414,0.01605713,0.02044802,0.00922991,0.00451238,0.02384989,0.00200202,0.02173184,-0.00211547,-0.01900438,0.02867595,0.01722915,0.00939068,0.02523733,0.00207531,0.03446886,0.00920079,0.02752949,0.03554699,0.02235865,-0.01907455,0.01667773,0.01251822,-0.02455881,0.00524373
1992m3,-0.00298375,-0.01684558,0.01539587,0.0081328937,-0.0432374136,-0.05137031,-0.03885143,-0.02942741,-0.04666419,-0.03291478,-0.04794395,-0.03581442,-0.04099636,-0.04011096,-0.03951448,-0.07015507,-0.04397701,-0.07056143,-0.03654405,-0.02515505,-0.06174019,-0.06445745,-0.0419975,-0.01004538,-0.03195489,-0.06527269,-0.03422841,-0.0406837,-0.04231943,-0.04111992,-0.05382385
1992m4,0.00575956,0.06054516,-0.04811912,0.007830499,0.0989992616,0.09116876,0.08529849,0.08063874,0.08894035,0.08683228,0.10344845,0.08573775,0.1194051,0.117062,0.11033516,0.11401704,0.06458563,0.13034426,0.14140194,0.16088545,0.18880988,0.120192,0.13915018,0.13853824,0.1697813,0.16111,0.03875334,0.10524943,0.09263804,0.10664146,0.13166009
1992m5,0.0310631,0.00196429,0.00284077,0.0075365914,0.0265462374,0.01900965,0.07867218,0.05236132,0.06325185,0.07106788,0.05005611,0.00576039,0.05377772,0.03464662,0.08957559,0.04946769,0.03123005,0.03367873,0.05582376,0.01569458,0.04107386,-0.00039599,0.00632289,0.04599276,0.02351584,0.03790336,0.01435389,0.02243233,0.01452381,0.01933066,-0.00420049
1992m6,-0.00168413,-0.00284432,0.06010189,0.0075617805,-0.0688175045,-0.07637929,-0.05577887,-0.06609728,-0.0448059,-0.06967352,-0.07474948,-0.06345427,-0.1125606,-0.06952941,-0.06670308,-0.07190962,-0.06988281,-0.07606365,-0.09667169,-0.05816576,-0.06840816,-0.05042708,-0.08371961,-0.07073404,-0.05857742,-0.07947418,-0.07690032,-0.05547011,-0.04502015,-0.14153194,-0.06793845
1992m7,-0.04966549,-0.03890508,0.01416594,0.0076793357,-0.056350051,-0.06402939,-0.08813803,-0.09852153,-0.08349096,-0.10572583,-0.11651371,-0.09655485,-0.10925125,-0.0997711,-0.07567358,-0.10522657,-0.09162418,-0.11964899,-0.07522038,-0.12198374,-0.12975321,-0.05732062,-0.10577955,-0.10010997,-0.06551056,-0.11017702,-0.03013361,-0.03120179,-0.03195028,-0.05978137,-0.07567408
1992m8,-0.02114876,0.00070999,0.04013642,0.0077381191,-0.0361311109,-0.04386923,-0.03609676,-0.07041703,-0.04490009,-0.06783134,-0.06297126,-0.06590318,-0.08641205,-0.06538549,-0.0623607,-0.055101,-0.03833389,-0.07173157,-0.03517048,-0.04526294,0.01031922,-0.04809769,-0.05499094,-0.03969131,-0.03276987,-0.03599062,-0.02482732,-0.02129138,-0.02392397,-0.06816717,-0.02092546
1992m9,-0.02577949,-0.01635135,-0.00111596,0.0066134393,0.103955896,0.09734246,0.04260935,0.02522118,0.04529497,0.02013072,0.0181133,0.0960305,0.04153959,0.07955177,0.12122568,0.06981066,0.07024075,0.10018588,0.10533476,0.13057956,0.08163141,0.03620567,0.13085987,0.11398173,0.07797116,0.03422315,0.1070172,0.11465946,0.06668373,0.13598405,0.06352715
1992m10,-0.02228486,0.02348207,-0.02440713,0.005464878,0.0459232625,0.04045838,0.01849691,0.00401354,-0.01514225,-0.00403475,0.00694141,0.04024027,0.02857671,0.02031078,-0.02488055,0.05243294,0.03966397,0.02221362,0.03752693,-0.00093751,0.13890921,0.05176644,0.05191247,0.0045055,0.06135013,0.14211392,0.04660434,0.0383759,0.00462892,0.03616517,0.08527492
1992m11,-0.00363909,0.00831012,0.0012533,0.0052302973,0.0487510721,0.04352077,0.03396458,-0.00032673,0.02141601,0.03313702,0.05623895,0.02966787,0.0249216,0.00979904,0.05826823,0.03967697,0.04885545,0.03833949,0.07341289,0.07433748,0.05397872,0.01741948,0.05688367,0.062112,0.03835684,0.09077721,0.04652899,0.04402599,0.07036812,0.01993054,0.04303495
1992m12,0.05564347,0.02382261,-0.02665691,0.0051297792,0.0424774045,0.03734763,0.09832196,0.13562858,0.10700125,0.1066906,0.09322428,0.07152389,0.09958015,0.14477955,0.15094247,0.05918772,0.06494667,0.11380886,0.08161642,0.14575666,0.06867516,0.10532125,0.09160676,0.08503206,0.08735112,0.09079677,0.01374701,0.02905762,0.02436517,0.07510001,0.03780872
